Date,ATRCT,AVBLS,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIREV,MKPRU,MKTCP,NADDU,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU
2017-04-12,16.3,0.982567295775,110684.826361,8.79843869512,0.753654945648,499635929816.0,263669.099908,324655762.716,3526859.22386818,2357939.5,1219.09,20033943606.2,548651.0,278093.0,212949298.0,1958.40140845,273122.0,16270562.5,2068435.88265546,212.1552116,261226.712043,4252905.1831
2017-04-13,16.3,0.972980299213,110808.394859,9.38142880835,0.725660497604618,517807877352.0,248404.68272295,296565393.518839,3287972.00662,2072006.75,1180.0237125,19271490840.0,449522.0,228679.0,213177977.0,1800.62204724,224281.0,16271100.0,2143228.00546,216.66765492,257639.508465,61700362.5584
2017-04-14,13.1833333333,0.995109366906475,111730.695199,8.0623079402061,0.664859951414,520808749422.0,296751.889044,357882778.187,3598646.52693,2375849.27766758,1185.26005714,19626308325.0,558990.0,290208.0,213043164.0,2087.8273381295,284730.0,16273887.5,2216168.37031,235.48446532,283173.491550717,43219939.6909
2017-04-15,16.1,0.991744397351,111096.468465,9.20635177223,0.902678556808,520808749422.0,231541.159316,277386308.86,3909321.04724491,2416965.0,1170.36,19498363475.0,520821.0,271976.0,213740161.0,1801.16556291,265810.0,16275762.5,1610347.3036073,202.57239533,242681.729605,10502646.7896
2017-04-16,16.1,0.927419253425,111231.871676,11.3667456451,0.97329049634696,520808749422.0,209280.7803511,248893303.715128,3779873.33045,2320594.4,1186.9274125,19391985917.5,429264.0,211829.0,213951990.0,1450.88356164,206989.0,16276637.5,1902570.09487,158.85627688,192803.863249,19916836.2631
2017-04-17,9.26666666667,0.930786485507246,112152.812663,9.38516282180037,0.673646350614,520808749422.0,282897.449596,350736258.009,3572756.98357,2405342.14992486,1205.634875,20183091637.5,469209.0,245184.0,213815471.0,1776.69565217391,239335.0,16279312.5,2451805.09495,180.72834518,225744.074968285,45260449.2431
2017-04-18,16.575,0.955539787671,111499.82902,8.55355069115,0.722743202641,520808749422.0,282978.361578,358703371.136,3779873.33044872,2500974.8,1176.97,20637969895.0,553138.0,303091.0,214500265.0,2075.96575342,296133.0,16281137.5,2456420.95456178,220.20687325,279134.232532,4149184.1107
2017-04-19,16.575,0.984213174825,111640.571504,8.16253486916,0.800818657821078,520808749422.0,252819.66835915,305279308.340359,3702204.70037,2444373.75,1217.9300875,19652660662.5,566249.0,310104.0,214810369.0,2168.55944056,303579.0,16282237.5,2176695.98999,209.52935942,265578.463065,38464163.437
2017-04-20,11.1166666667,0.973990101449275,112561.873562,9.00813475882068,0.702248282538,520808749422.0,280159.869525,362526871.165,3598646.52693,2424413.35644996,1241.686325,21072337100.0,491206.0,267915.0,214675280.0,1941.41304347826,264274.0,16284650.0,2242157.58692,228.37557725,281117.046687716,61652281.0263
2017-04-21,14.875,0.975939323353,111938.96222,9.35638425136,0.899135666304,520808749422.0,259347.855714,343765582.749,4323553.74099272,2983037.75,1236.63,21588070556.2,612635.0,330354.0,215410348.0,1978.16766467,324844.0,16286737.5,2339052.35665682,244.38907052,323937.712974,7401082.1544
2017-04-22,14.875,0.973032510345,112080.051934,9.99490594306,1.13447753717284,520808749422.0,178071.29064072,220730616.638858,3753983.78709,2596344.05,1261.311225,19972491953.799,530090.0,268712.0,215679060.0,1853.1862069,264058.0,16287775.0,1746209.31233,180.34051775,243044.915772,47589977.2338
2017-04-23,14.475,0.947631065359478,113000.355878,11.607017707655,1.30565235808,520808749422.0,159473.77434,216214543.25,3961100.13396,3003304.22483801,1257.9881125,22086609057.5,490003.0,245039.0,215541445.0,1601.56209150327,240651.0,16290462.5,1577942.29955,169.67309519,223598.910438968,48203962.2633
2017-04-24,11.8,0.963089903226,112344.462635,9.85703683643,0.796504847753,520808749422.0,218198.468561,275563451.446,3210303.37654549,2119150.85645,1240.84,20575227796.6,449880.0,222671.0,216146770.0,1795.73387097,217457.0,16292012.5,1940799.63446909,187.96137981,237376.948155,3232723.2268
2017-04-25,11.8,0.966010324324,112487.432163,8.34219325569,0.694444833649756,520808749422.0,310021.51939584,393127864.708434,3831652.41717,2615123.62125,1279.4146875,20963040192.5,580199.0,325387.0,216472157.0,2198.56081081,319182.0,16293362.5,3246840.06083,271.62738431,347524.065013,45876269.7682
2017-04-26,24.675,0.971854882352941,113407.735979,8.40530428663121,0.757250840046,520808749422.0,286080.062654,374510235.061,3961100.13396,2834899.00327354,1309.109875,21332959973.3,606556.0,334471.0,216334128.0,2186.08496732026,328038.0,16295775.0,2429753.95319,253.84367765,331998.298824818,64754541.4959
2017-04-27,20.25,0.967617979592,112778.365803,9.457037685,0.698469763883,521839702599.075,299790.688729,403324576.013,3814281.63369607,2725014.34977,1288.02,21926056741.3,554691.0,297884.0,217104512.0,2026.42176871,291567.0,16297612.5,2636893.4472629,256.44731571,345012.399541,11210449.5126
2017-04-28,20.25,0.996674536765,112913.91354,8.50262129962,0.614168307222307,521974519553.0,317159.21835551,423281308.506147,3528859.19852,2501502.23129,1331.29442857,21470543361.6959,582827.0,305271.0,217409783.0,2244.63970588,299621.0,16298900.0,2454474.32372,249.68419536,332403.178185,61518505.2532
2017-04-29,13.5,0.971570312138729,113834.217362,9.53166986227116,0.901246698178,521974519553.0,268392.271074,358298055.711,4488916.48047,3282240.04874294,1334.9790375,21762127405.3,634025.0,341319.0,217271715.0,1972.94219653179,335709.0,16301475.0,2085973.14816,256.37648122,346182.888042601,45569576.9202
2017-04-30,14.5,0.971893516556,113228.751125,10.0304456894,1.04485550537,521974519553.0,199722.126995,270224936.574,3918071.61012318,2720215.54725,1333.0,22058522827.6,526652.0,281489.0,218032591.0,1864.16556291,276157.0,16303362.5,1786432.98478775,199.30763935,269664.132925,5235290.85
2017-05-01,14.5,0.977420893333,113375.364259,10.108887545,0.677483977373238,521974519553.0,318252.57181609,446976193.582856,3892124.11602,2878277.98219,1417.1728125,22614237475.0,542848.0,294786.0,218327377.0,1965.24,288424.0,16304425.0,2509004.84643,227.7488656,322759.500406,102136864.537
2017-05-02,14.75,0.980238126582278,114295.669912,9.7638044893811,0.710110783021,521974519553.0,316525.212062,459618754.831,4099704.06887,3252918.8674867,1452.0762875,23679316586.5,609090.0,333161.0,218189730.0,2108.61392405063,327015.0,16307212.5,2531694.30523,272.67966183,394551.405650326,86306466.1608
2017-05-03,18.575,0.995290871212,113661.620278,9.69134714199,0.59760329173,521974519553.0,317492.173042,478643852.401,3425069.22209443,2760373.22543,1447.55,24586863671.3,547221.0,295149.0,218955687.0,2235.97727273,289205.0,16308862.5,2625551.83579827,247.34367708,372889.603326,12982815.391
2017-05-04,18.575,0.971046744048,113824.756131,10.2346342765,0.603988124430962,521974519553.0,407668.86053759,635339356.026632,4359179.00994,3500746.02212,1508.292125,25500645912.5,676231.0,354737.0,219310424.0,2111.5297619,347771.0,16309975.0,2892428.85816,307.09568071,463189.996836,178681011.557
2017-05-05,11.7666666667,0.961245868217055,114745.060056,11.0883304537769,0.501872072951,521974519553.0,373364.406097,572492738.292,3347226.73977,2992751.47780483,1533.33507143,25012643352.8,523629.0,267193.0,219173768.0,2071.26356589147,261046.0,16312575.0,2863316.31076,261.31168454,414847.86643166,136654833.459
2017-05-06,15.6333333333333,0.964933172619,114110.865621,10.3014088267,0.789491583354,521974519553.0,303559.118702,473676745.126,4359179.00993837,3610789.2028,1518.75,25457585279.7,677421.0,363022.0,219940639.0,2160.8452381,357023.0,16314675.0,2713257.08179424,296.57369266,462776.615078,23708416.5
2017-05-07,15.6333333333,0.964836443114,114271.993307,11.492055046,0.858193213743151,521974519553.0,282203.83217984,442601453.184986,4333231.51583,3505619.68821,1535.86842857,25647069971.6439,581370.0,316011.0,220256650.0,1892.28143713,309348.0,16315512.5,2213326.70431,277.03575031,425490.462487,62492472.1885
2017-05-08,15.4,0.968144155555555,115192.297105,11.5369009336445,0.58574543265,521974519553.0,438151.014032,718838977.073,4670548.93922,4358595.02512714,1640.619225,26773285640.5,691480.0,365096.0,220119534.0,2028.31111111111,356775.0,16319012.5,3877215.60056,316.4495528,534330.624363859,139627613.286
2017-05-09,10.6166666666667,0.987786522581,114599.366166,11.5852089405,0.50650095447,521974519553.0,442341.028947,761394965.372,4021861.58655028,3715393.61083,1651.1,28093005954.4,621156.0,332879.0,220954625.0,2147.60645161,326342.0,16320950.0,3162517.25139159,302.96153363,521483.134758,31765892.653
2017-05-10,10.6166666667,0.960165790541,114741.470703,12.1903368715,0.520698971031019,555092980097.0,424722.8859326,743762053.06786,4119773.00241,3665040.51375,1762.88625,28271322810.0,592447.0,311391.0,221266016.0,2103.99324324,302641.0,16321050.0,3874769.785,303.26495895,534621.62624,131817395.911
2017-05-11,17.45,0.961242696296296,115661.774535,12.2260378997121,0.539797510546,559970892890.0,364410.763427,663588561.074,3757901.04949,3603539.08867485,1820.9905625,29726737675.1,568521.0,294743.0,221129068.0,2183.28148148148,288009.0,16324487.5,3043753.15753,279.58022914,512665.3127092,151505814.831
2017-05-12,19.025,0.954580519481,115018.243867,12.1687961628,0.653365190185,559970892890.0,343919.542872,591706179.241,4286790.82682718,3731717.8665,1829.0,28089241688.4,600568.0,317698.0,221878457.0,2062.97402597,310036.0,16326412.5,3073037.69219212,322.05057537,554081.090837,26974512.67
2017-05-13,19.025,0.955090025316,115169.148091,12.2491675743,0.910561139681125,559970892890.0,250751.31640067,426951909.091612,4398136.04311,3885820.58741,1771.9200125,26393414633.0257,623294.0,329266.0,222207723.0,2083.96202532,322439.0,16326575.0,3010157.61382,301.19440047,533692.385846,111469417.308
2017-05-14,13.4833333333,0.975085658536585,116089.452949,11.5893037190299,0.95387123084,559970892890.0,246099.908301,437151327.764,4565153.86753,4502606.74509519,1776.3165,29008025583.5,691330.0,369098.0,222070336.0,2250.59756097561,361974.0,16330437.5,2545656.41774,297.47622441,560074.121573774,61547076.2306
2017-05-15,10.0333333333333,0.970711982353,115494.083176,12.8349285318,0.611154504174,559970892890.0,401257.57948,691417744.077,4732171.69195208,4090703.34962,1780.0,28323214530.0,636246.0,329229.0,222906050.0,1936.64117647,320922.0,16332150.0,3103702.08604029,327.30377033,563985.943401,8581202.0
2017-05-16,10.0333333333,0.973960871212,115622.646011,14.8159947344,0.612801883430993,559970892890.0,344977.47539052,594333395.307832,3674392.13728,3356331.71175,1739.031975,28405717823.9,453277.0,233977.0,223140027.0,1772.5530303,228555.0,16334212.5,2799129.21608,343.40900559,597199.241224,108385267.369
2017-05-17,13.7,0.981881941935484,116542.950881,13.7181464752303,0.467339209074,559970892890.0,518560.408616,937290192.578,4314627.1309,4421399.76340616,1807.4850625,29527347103.8,591515.0,317527.0,223001274.0,2048.56129032258,307080.0,16336150.0,4046479.13624,485.9361122,884050.731096719,132248945.78
2017-05-18,12.0833333333333,0.974609492958,115913.23226,14.2447085626,0.607714253476,559970892890.0,356585.582904,677185578.423,3952755.1779835,3986174.98086,1783.98,30692050185.0,570189.0,288904.0,223746458.0,2034.53521127,280634.0,16337725.0,3210225.94467315,392.02141315,744481.157247,31802940.1008
2017-05-19,12.0833333333,0.971260817073,116072.519034,15.3041348099,0.569751444023995,559970892890.0,437720.10435873,845185438.857744,4565153.86753,4746879.57975,1961.5204875,32051195727.7,633618.0,319502.0,224065960.0,1948.18292683,309333.0,16339975.0,2945763.68201,442.811934,868584.68065,154137281.048
2017-05-20,11.8833333333,0.967212927272727,116992.823811,13.8499725472718,0.738231064117,559970892890.0,331908.798397,681378820.786,4592990.1716,4886339.56454024,2052.9097875,33548728731.4,646325.0,352805.0,223927742.0,2138.21212121212,343449.0,16342037.5,2804084.67105,387.7538543,773438.339689938,136549462.18
2017-05-21,10.2333333333333,0.99036370068,116377.692631,13.7475987597,0.821703201554,559970892890.0,266554.694229,545513367.88,4091936.69833503,4331490.18988,2008.84,32929964052.5,608719.0,326057.0,224744822.0,2218.07482993,316206.0,16343225.0,2312823.37124217,352.78845637,721993.733933,24757265.5744
2017-05-22,10.2333333333,0.96680039726,116518.845489,14.2301217269,0.53929603315177,559970892890.0,426579.23432809,920544425.97211,4064100.39426,4499105.2965,2090.6623125,34173338961.4,604611.0,327868.0,225072690.0,2245.67123288,318975.0,16345700.0,3323799.86456,406.63804239,850142.830054,295717901.863
2017-05-23,11.3666666667,0.978685166666667,117439.150362,15.3892023516421,0.572348306922,584152236545.0,448744.852999,1026598216.67,4976737.78165,5849528.14907328,2287.7102875,37399030238.0,687290.0,367710.0,224935714.0,2188.75,354151.0,16347800.0,4112953.88938,468.38356854,1066192.03593239,203482045.58
2017-05-24,18.0,0.970548168831,116832.729015,16.8471840496,0.532235249098,595921917085.0,450541.376389,1071925264.37,4562009.63318118,5524488.081,2256.32,39215803877.1377,631835.0,338642.0,225779042.0,2198.97402597,327095.0,16348787.5,3588186.52070508,472.94001691,1125215.97177,31598452.9344
2017-05-25,18.0,0.976875766871,116991.959765,17.2939697342,0.504534795714708,595921917085.0,508313.96085129,1318459470.59989,4828620.58577,5871333.85971,2387.20628571,39035030222.5,659056.0,350114.0,226129156.0,2147.93865031,343608.0,16351762.5,3530884.92878,498.87943053,1190928.11237,401279047.703
2017-05-26,11.7,0.958775267973856,117912.263651,17.3138788297261,0.556801655695,595921917085.0,427853.657633,946402388.928,4532386.194,5857614.17179412,2211.97685714,36173950629.2,641520.0,333340.0,225991952.0,2178.69281045752,328442.0,16353675.0,2804635.98055,469.79624965,1139936.99605205,324426983.641
2017-05-27,17.0,0.991460916667,117305.217815,15.951717804,0.819121572073,595921917085.0,320932.558954,646375171.124,4976737.78165219,5121736.68364,2279.82,33035761750.0,651462.0,331914.0,226794410.0,1975.67857143,327298.0,16354337.5,2657377.95140431,528.8278222,1065087.24195,64580050.7724
2017-05-28,17.0,0.977982139394,117466.584868,17.6779335513,1.065984691698,595921917085.0,240281.09482633,528810229.383807,4887867.46412,5262057.4296,2192.9808,35872423567.0,592663.0,308143.0,227102553.0,1867.53333333,300226.0,16357837.5,2786546.06827,421.48503001,924308.578299,185870201.067
2017-05-29,9.78333333333,0.977900741721854,118386.890453,16.6768593482583,0.944378883639,595921917085.0,252272.097234,574153810.848,4473139.31565,5363911.6870551,2275.9307,37233600371.1,594355.0,321638.0,226963902.0,2130.05298013245,317854.0,16359725.0,2525128.96458,494.90441559,1114427.04510492,133826839.147
2017-05-30,13.925,0.980603117318,117789.775838,18.1852083599,0.707056037254,595921917085.0,399669.580918,894942260.97,5302595.6125937,6132063.83141,2290.02,37223765121.1784,634488.0,347961.0,227772152.0,1943.91620112,342452.0,16359862.5,3826430.14816408,588.38790095,1317521.33148,27788568.2928
2017-05-31,13.925,0.97669645122,117949.954056,18.6239844508,0.701424853182537,595921917085.0,373509.98690076,840617433.492568,4858244.02495,5808558.0762,2285.93391429,37407051147.5,614127.0,321634.0,228093786.0,1961.18292683,316863.0,16364012.5,3330411.62442,570.4198544,1303942.09055,204425185.126
2017-06-01,16.825,0.977746641176471,118870.248868,20.1850442031322,0.683627203684,595921917085.0,394084.675179,945504768.845,5035984.66001,6453340.2971392,2399.24267143,39445011896.3655,610354.0,319709.0,227956097.0,1880.64117647059,314252.0,16365412.5,3357411.23059,569.07004507,1363584.7277589,198826825.007
2017-06-02,12.7666666666667,0.981988616438,118259.541323,20.6757352841,0.772890482311,595921917085.0,296956.940546,726398967.485,4325022.11976917,5437774.58696,2409.93,40038367306.7,534561.0,271539.0,228685034.0,1859.85616438,266139.0,16367962.5,2928808.54262625,470.15193004,1150058.57723,44285186.9709
2017-06-03,12.7666666667,0.981052463542,118447.903396,24.3679195695,0.91203909598101,595921917085.0,329446.29972482,828539265.381656,5687700.32189,7190853.40616,2525.76515847,41347691234.0,601584.0,305320.0,228990354.0,1590.20833333,294660.0,16370362.5,3233909.07777,545.64725387,1378176.82264,129006639.128
2017-06-04,11.0333333333,0.982358670807454,119368.207395,23.3837421707828,0.984106688409,628336862171.0,249413.359798,627567197.394,5432357.04185,6277178.51580928,2516.17314286,41397189656.25,537387.0,266044.0,228851515.0,1652.44720496894,261135.0,16370937.5,3486275.16396,441.99355556,1126248.42988557,120095754.434
2017-06-05,10.8,0.964430121951,118764.229682,23.503688307,0.855579798426,678760110082.0,295172.705862,796468589.3,5533581.08610618,6586584.01631,2529.53,44183337149.2,576032.0,289930.0,229546328.0,1767.86585366,284510.0,16374425.0,3259528.68113655,475.43804182,1282881.03523,22289105.3668
2017-06-06,10.8,0.990044397351,118913.726386,23.2556515201,0.787581464189885,678760110082.0,311634.55408405,888558904.123181,5094943.56099,6705146.00153,2883.31369664,47218046131.7,617594.0,297416.0,229843744.0,1969.64238411,291156.0,16376312.5,2545677.65511,511.33813564,1474348.2501,371264851.949
2017-06-07,16.925,0.992122860606061,119834.030345,22.7231069645585,0.824029841502,678760110082.0,331375.38349,883089172.782,5567322.43419,7719493.89799982,2664.9208625,46433892657.5,657364.0,339720.0,229706676.0,2058.90909090909,334120.0,16376487.5,2630808.40539,668.13204735,1889446.02387488,205713695.041
2017-06-08,17.05,0.969814206061,119237.446002,23.2024410679,0.880097779746,678760110082.0,290137.130233,810352769.005,5567322.4341922,6905690.49109,2683.03,45750548628.4,609712.0,307377.0,230490841.0,1862.89090909,300781.0,16380437.5,2395589.20058035,490.9904414,1371335.9039,45523077.3312
2017-06-09,17.05,0.973540092715,119384.450556,23.4775259734,0.978000783715402,678760110082.0,242468.64752004,685475617.745,5094943.56099,6408509.03145,2827.4913,46482251332.5,571965.0,282184.0,230773025.0,1868.76821192,276088.0,16381987.5,2596621.09419,455.56014992,1288092.36053,108367646.935
2017-06-10,15.625,0.966455241134752,120304.754356,24.2858830563351,0.913047798273,678760110082.0,235847.897248,671075205.245,4757530.08013,6249243.42805614,2845.37285714,46618837861.6,516474.0,254993.0,230635247.0,1808.4609929078,249580.0,16384087.5,2449118.61012,390.9040331,1130401.72077919,154123952.097
2017-06-11,15.4,0.945474835616,119658.760071,28.9831243123,0.982845171574,678760110082.0,221919.007476,657286287.918,4926236.82055794,6255384.1416,2898.63,48532280870.3,467561.0,222892.0,231250910.0,1526.65753425,218775.0,16385912.5,2301534.23117237,356.12024978,1054767.50141,27858066.2451
2017-06-12,15.4,0.967594673469,119800.996488,22.1954984651,0.728651357468452,678760110082.0,318731.4432625,891415561.221529,4959978.16864,5779114.42341,2657.6750625,42958786426.8595,538625.0,269098.0,231520008.0,1830.59863946,263515.0,16387550.0,2893538.97092,409.8643713,1089286.31861,393739719.856
2017-06-13,13.5,0.977147936170213,120721.30214,20.8424223154597,0.725794861764,678760110082.0,308894.412806,848899018.333,4757530.08013,6081318.61351558,2748.18508571,45041413814.6,611325.0,291776.0,231382646.0,2069.33333333333,284404.0,16389512.5,3332828.04807,479.43977642,1300251.72424207,204283558.773
2017-06-14,12.55,0.969356292857,120074.484228,18.7561544785,0.716190109569,678760110082.0,307843.122455,753304915.377,4723788.73204186,5217092.61125,2706.0,40110100599.3,565868.0,287644.0,232099428.0,2054.6,281987.0,16391262.5,3266873.63574757,454.74199601,1112772.56445,44052895.26
2017-06-15,12.55,0.994383816993,120226.624952,19.5629673929,0.783753862138694,678760110082.0,299371.01404504,704179683.271891,5162426.25716,5540766.44712,2442.48025,38697463337.5,573732.0,293141.0,232392569.0,1915.95424837,286986.0,16393062.5,3066425.9012,435.40345777,1063464.34638,435834778.645
2017-06-16,11.1333333333,0.983088047297297,121146.929861,20.0518910675912,0.878456832939,678760110082.0,253325.071002,624436119.97,4993719.51673,5412747.31911236,2464.95981429,40413077779.2,536165.0,269937.0,232254968.0,1823.89864864865,262448.0,16395025.0,3448634.12057,375.35139576,912836.387919763,195907758.543
2017-06-17,9.66666666666667,0.985705317241,120515.049254,23.936005624,1.05620802826,679668719408.648,201087.12132,536083586.08,5129905.64429561,5461151.4595,2477.94,43712771805.9,477378.0,236554.0,232899060.0,1631.40689655,232344.0,16396837.5,2338185.94032215,311.39831919,830165.186883,34208779.4202
2017-06-18,9.66666666667,0.936637358621,120650.861671,25.0368323576,1.00774571506398,711697198173.0,208500.29865902,531175986.631959,5129905.6443,5066179.98396,2507.38925214,41037465218.75,433247.0,209359.0,233108419.0,1443.85517241,205883.0,16398587.5,2263317.85616,277.9955946,697043.166044,146939437.219
2017-06-19,10.6166666667,0.986316271523179,121571.085434,21.6454512123374,0.975709642237,711697198173.0,233129.073239,610147802.968,5342177.60199,5967196.34476597,2617.2102625,42923655055.5,532642.0,269774.0,232970155.0,1786.58278145695,263540.0,16400537.5,3071769.11867,387.16284645,1010154.48170922,146249310.048
2017-06-20,15.3,0.965675224638,120933.058609,21.606099543,0.81729966535,711697198173.0,258544.749819,712285162.403,4882255.02698479,5639440.47775,2600.0,45187876438.3,594425.0,269438.0,233647631.0,1952.44927536,263107.0,16402262.5,3018444.73833646,388.08537505,1069166.76741,27543022.0
2017-06-21,15.3,0.983057978571,121070.686726,21.0926624674,0.724663558675388,711697198173.0,308939.23686691,835467130.108463,4953012.34622,5729387.77125,2671.04325,43815826861.0,585195.0,280203.0,233927834.0,2001.45,274021.0,16404012.5,3625571.8708,462.70370719,1235901.61384,208033200.754
2017-06-22,20.125,0.992577848920864,121990.991627,21.9423359095048,0.860603322308,711697198173.0,253845.766094,692310514.891,4917633.6866,5940316.94676479,2727.2880125,43390650228.75,534177.0,269685.0,233790059.0,1940.17985611511,263107.0,16404162.5,3267161.42807,447.10509654,1217680.08596585,143429984.705
2017-06-23,13.85,0.94888029375,121360.475894,24.3886818592,1.14140737609,711697198173.0,204918.925349,555414772.842,5660585.53853309,6125531.76571,2713.48,44471767180.9,506612.0,259938.0,234457457.0,1624.6125,253123.0,16407750.0,2401755.51512491,338.95972894,918720.613681,29296358.168
2017-06-24,13.85,0.949838753425,121499.152352,24.3064024534,1.32226390053898,711697198173.0,162624.50688834,433119966.233253,5165284.30391,5333679.66825,2589.1648875,42487095408.8,469728.0,227127.0,234684584.0,1555.66438356,222085.0,16409575.0,2254175.19625,307.20884336,795414.350357,146373123.475
2017-06-25,14.65,0.927724532786885,122419.006018,25.2814466127911,0.879288088828,711697198173.0,202855.970482,509648501.094,4316196.47313,4568837.75041699,2512.36628571,41607071881.9977,378448.0,180719.0,234545444.0,1481.30327868852,175953.0,16409687.5,1868429.04666,258.68838592,661056.921609119,135111001.588
2017-06-26,10.9166666666667,0.98722434507,121752.520602,20.0014799866,0.75395718142,711697198173.0,285169.586407,694801740.266,5023769.66544811,5067818.19886,2502.03,39989166644.5,515883.0,261906.0,235127209.0,1844.4084507,254353.0,16412875.0,3779418.89569916,375.05657594,913806.990937,25870164.5301
2017-06-27,10.9166666667,0.989948793893,121882.203894,19.4403848565,0.697243114488487,711697198173.0,288802.47535433,687790878.577049,4634604.40967,4893544.70261,2517.90311429,41330152143.2,556139.0,259737.0,235386946.0,1982.72519084,253055.0,16414512.5,2770208.70309,367.89377898,926320.89182,239311708.341
2017-06-28,19.95,0.97258723566879,122802.5087,21.1327600739666,0.839606916272,711697198173.0,279697.555916,723115848.433,5554449.55969,6013686.13596844,2585.34918571,41105302320.0,549136.0,279811.0,235249343.0,1782.23566878981,273354.0,16415200.0,2823966.12788,385.86002411,987298.219841884,157399624.665
2017-06-29,13.45,0.966836958333,122150.920525,20.2778838804,0.76820091958,711697198173.0,239702.985332,609903745.579,4245439.15389981,4529057.7655,2558.3,41774133240.2,467647.0,231054.0,235897811.0,1925.45,225341.0,16417975.0,3186635.15883385,341.40053758,868664.469591,31932419.187
2017-06-30,13.45,0.956314383117,122298.19294,21.149025801,0.753357132849655,711697198173.0,306213.95133678,771010449.218829,5448313.58084,5463199.23188,2477.641375,40682623613.4,533428.0,267360.0,236165171.0,1736.1038961,259782.0,16419900.0,3475033.63821,357.17190559,884943.891277,103718383.041
2017-07-01,11.8833333333,0.882732609756098,123218.497789,25.5956094099541,1.35099761161,708707940676.0,188590.976109,471702116.785,6622798.79067,5723792.55869157,2501.19134286,40852607008.3399,409305.0,221856.0,236026202.0,1352.78048780488,191864.0,16420787.5,1799632.14846,255.27403629,629563.755648134,96748666.5112
2017-07-02,8.575,0.815769535294,122728.203569,24.3558346879,1.03510900761,708707940675.899,232652.803084,595876275.288,6622798.79067395,5975338.92486,2421.26,42071777410.5,497458.0,253244.0,236836810.0,1489.67058824,191864.0,16426425.0,1799632.14846136,283.21012118,725364.963995,21447811.6312
2017-07-03,7.93333333333,0.815769535294,122728.203569,24.3558346879,1.0420829630548,708659466230.0,233586.11525852,590179543.656499,5988701.03412,5975338.92486,2561.22542857,42187666290.0,497459.0,253244.0,236836810.0,1489.67058824,247094.0,16426300.0,2832034.60304,283.21012118,725364.963995,131455113.207
2017-07-04,10.1,0.89702977124183,123648.002935,22.4000322904512,1.00831127602,708659466230.0,218824.713279,568885136.293,5389830.93071,5722827.44966135,2599.7298375,42709239179.3,548401.0,255483.0,236698108.0,1669.82352941176,249948.0,16428337.5,2286343.30467,293.93425872,762757.328956999,130187106.935
2017-07-05,9.73333333333333,0.909539919463,123000.970572,23.0781398078,0.748664999502,708659466230.0,278939.286362,730594292.935,5248920.31814053,5284210.78731,2598.89,43033774511.9,476016.0,237008.0,237329301.0,1590.65771812,231998.0,16430200.0,2513987.23811057,225.82080685,591467.03522,25122144.1961
2017-07-06,9.73333333333,0.956304661972,123136.765834,23.3803352489,0.987559926188289,708659466230.0,206841.86349183,536928215.088525,5002326.74615,5092047.08025,2609.96775,42686594985.0,459295.0,225106.0,237554407.0,1585.25352113,218976.0,16431825.0,2215848.59139,241.52060511,630360.990298,93522266.9879
2017-07-07,14.775,0.937060209459459,124057.070698,21.8591803545723,0.727626596506,708659466230.0,287325.356507,715785277.025,5213692.665,5325202.36289879,2491.20121429,40939964795.4,559413.0,243614.0,237416725.0,1646.04054054054,237821.0,16433825.0,2453741.07715,240.65571245,612505.060885404,116912656.444
2017-07-08,8.03333333333333,0.85889529697,123417.168469,26.1615176171,1.03415838768,708659466230.0,218043.179622,558655116.26,5812562.76841065,5589288.04024,2502.86,42110891329.2,451048.0,220835.0,238018856.0,1338.39393939,216252.0,16435887.5,2699738.77099787,192.41183082,492984.251572,23595437.3354
2017-07-09,8.03333333333,0.749616797101,123520.615587,25.375709751,0.679668853047713,708659466230.0,280607.27623367,714533490.943618,4861416.13358,4618491.10519,2536.2389375,41737814340.0,390403.0,188124.0,238206980.0,1363.2173913,184449.0,16437387.5,2367596.82138,157.22803089,398767.85401,56620250.1836
2017-07-10,14.325,0.746657908629442,124440.42426,26.2101387153078,0.918946203272,708659466230.0,290340.446123,686994894.88,6939847.66895,6632606.65260221,2366.17014286,38900014611.3,567052.0,251722.0,238068407.0,1277.77664974619,245860.0,16440075.0,3269080.45652,205.57250621,505801.633750463,163706108.822
2017-07-11,10.3,0.890107624277,123821.695814,21.1347640712,0.862207489349,708659466230.0,274884.665526,651438758.556,6094383.99354571,5418689.75698,2327.09,38965835960.2,563334.0,265759.0,238724461.0,1536.17919075,259517.0,16442237.5,2896549.04491071,207.57617324,491926.911755,40483407.3522
2017-07-12,10.3,0.881564158192,123977.73267,22.5907671119,1.03317997219956,708659466230.0,238358.23582961,557154714.150382,6235294.60611,5595773.27429,2385.74857143,38229771562.5,513003.0,257138.0,238981599.0,1452.75706215,251176.0,16442912.5,2631445.67663,222.35199706,530475.95934,153172924.853
2017-07-13,11.3,0.855335471337579,124898.03749,20.9174868911897,1.15345689971,708659466230.0,188415.378311,443677408.291,5530741.54328,5143505.4391091,2354.78341667,38727739418.7,489848.0,245895.0,238843535.0,1566.2101910828,239800.0,16446412.5,2516299.99475,210.79018124,497649.950987943,106346343.51
